timestep,frequency,period,aIndex,aName,x,y,z,scalar,i,j,k,dXB,dYB,dZB,dRoll,dPitch,dYaw
35,9.879597307215777,3.0,7,move_left,1.40113484859,-2.42683291435,-1.02181088924,0.255549758673,-0.0410093292594,0.153048872948,-0.953723549843,-0.717588841915,1.24289774895,0.564759492874,0.538073658943,7.62256831877e-07,-6.9735847319e-08
36,9.899440866102891,3.0,7,move_left,1.31955635548,-2.28553557396,-0.967258572578,0.256505608559,-0.0345311015844,0.128871783614,-0.957290232182,-0.878026843071,1.52078402042,0.498785048723,0.478730231524,7.58861574468e-07,-7.22853386037e-08
37,9.912729868147087,3.0,7,move_left,1.22587656975,-2.12327814102,-0.922329962254,0.257199078798,-0.0289167445153,0.107918567955,-0.959878206253,-1.01067447662,1.75053596497,0.406449586153,0.426681101322,-4.4654093756e-08,-6.95880970625e-08
38,9.915612293144209,3.0,7,move_left,1.11681711674,-1.93438208103,-0.886297762394,0.257728010416,-0.0237423703074,0.0886076018214,-0.961853086948,-1.12387359142,1.94660162926,0.299912571907,0.374597012997,2.51005118912e-08,-6.3760595026e-08
39,9.907040244138642,3.0,7,move_left,0.997357189655,-1.72747170925,-0.861120581627,0.258103519678,-0.0192362833768,0.0717909261584,-0.963254272938,-1.21500360966,2.10444355011,0.195376157761,0.324235528708,1.46283719005e-06,-7.23593771568e-08
40,9.926547922770713,4.0,7,move_left,0.873475551605,-1.51290285587,-0.846421718597,0.258357316256,-0.0154604185373,0.0576992556453,-0.964200913906,-1.28482496738,2.22537732124,0.104051664472,0.275337040424,-3.46479041013e-08,-6.887004389e-08
41,9.925091576825148,4.0,7,move_left,0.739459335804,-1.2807803154,-0.839987814426,0.258533209562,-0.0121628874913,0.0453925691545,-0.964858651161,-1.34042882919,2.32168674469,0.0251554753631,0.229697003961,-6.36752872651e-07,-6.72791529155e-08
42,9.825165029257848,4.0,7,move_left,0.600492179394,-1.04008245468,-0.840710997581,0.25864648819,-0.00944548100233,0.0352512747049,-0.965282440186,-1.38238191605,2.39435219765,-0.0362039618194,0.187355265021,9.74184217739e-07,-6.9564713101e-08
43,9.929297353089483,4.0,7,move_left,0.462063163519,-0.800316631794,-0.846559226513,0.258715629578,-0.00730642210692,0.0272685736418,-0.96554094553,-1.41264891624,2.44677686691,-0.0792044773698,0.14984254539,1.61804439358e-06,-6.88463828169e-08
44,9.926618401963406,4.0,7,move_left,0.316748261452,-0.548623919487,-0.856238901615,0.258759081364,-0.00555941741914,0.0207490622997,-0.965703070164,-1.43541800976,2.48621416092,-0.10810367763,0.116743922234,1.88400440493e-06,-7.3824850233e-08
45,9.907906143921158,4.0,5,hover,0.175118505955,-0.303314059973,-0.872258901596,0.257870286703,0.0221394244581,-0.0826245471835,-0.962385594845,-1.39922845364,2.42353415489,-0.340366989374,2.78728818893,-9.66722495832e-07,-6.5953386752e-08
46,9.933624325905365,4.0,-8,move_backward,0.0431010983884,-0.0697836875916,-0.923634469509,0.264169275761,0.140098065138,-0.152716204524,-0.94194740057,-1.1101398468,2.12953209877,-0.701677024364,1.31935465336,2.45548582077,-0.027299374342
47,9.92990854445289,4.0,-8,move_backward,-0.0404493175447,0.132850602269,-1.00858688354,0.273989379406,0.238882601261,-0.148683100939,-0.919651269913,-0.54283285141,1.88142132759,-0.842272341251,-0.170552030206,1.38193500042,-0.0265157409012
48,9.913128152283353,4.0,-8,move_backward,-0.0740556791425,0.314623296261,-1.07533574104,0.284940391779,0.255869805813,-0.111809067428,-0.916972398758,-0.1633669734,1.80672097206,-0.461868822575,-0.792168140411,-0.0120982453227,-0.0157346315682
49,9.922579210462192,4.0,-8,move_backward,-0.0740436092019,0.497403681278,-1.09897661209,0.29172116518,0.228197559714,-0.0825177803636,-0.925211071968,0.165302827954,1.78101301193,-0.0209958553314,-0.676777303219,-0.547069847584,-0.0126444557682
50,9.930284699615271,5.0,-8,move_backward,-0.0409841127694,0.673116207123,-1.08625662327,0.294936686754,0.194697037339,-0.0652309134603,-0.933193683624,0.505680859089,1.77005851269,0.248991414905,-0.476565271616,-0.586685061455,-0.0109293395653
51,9.916479692077084,5.0,-8,move_backward,0.0286374147981,0.85331338644,-1.05366337299,0.296583861113,0.163200706244,-0.0536817125976,-0.939426362514,0.856625854969,1.76356732845,0.368355572224,-0.368134886026,-0.526412427425,-0.00904305838048
52,9.928333704178877,5.0,-8,move_backward,0.132740408182,1.03289592266,-1.01464986801,0.297506392002,0.1358846277,-0.0450400076807,-0.943926274776,1.17816245556,1.75758850574,0.384311944246,-0.30853420496,-0.455562651157,-0.0072655165568
53,9.925890165230191,5.0,-8,move_backward,0.263137340546,1.20657968521,-0.978278517723,0.2980889678,0.112702302635,-0.0378938764334,-0.94710367918,1.44889473915,1.75106346607,0.3445931077,-0.266985863447,-0.395119786263,-0.00580864818767
54,9.89794574695284,5.0,-8,move_backward,0.423202514648,1.38481760025,-0.946513235569,0.298498153687,0.0918134450912,-0.0313336215913,-0.949466943741,1.68196368217,1.74373376369,0.275738865137,-0.23444122076,-0.338875681162,-0.00458298483863
55,9.914229457357012,5.0,-8,move_backward,0.59913790226,1.55708837509,-0.922967791557,0.298763424158,0.07438339293,-0.0256726518273,-0.951077580452,1.86564719677,1.73651254177,0.199908599257,-0.204206213355,-0.287422150373,-0.00360982958227
56,9.936259982327343,5.0,-8,move_backward,0.797398328781,1.73384702206,-0.906506001949,0.298942804337,0.0590315721929,-0.020490417257,-0.952223002911,2.0156443119,1.72944378853,0.124238282442,-0.174922406673,-0.240201532841,-0.00279893679544
57,9.864610159764997,5.0,-8,move_backward,1.00916862488,1.90991854668,-0.897320151329,0.299050569534,0.0462387613952,-0.0160196051002,-0.952981710434,2.1315510273,1.72307443619,0.0580167993903,-0.147138804197,-0.196535170078,-0.00214228010736
58,9.8686487236861,5.0,-8,move_backward,1.22462320328,2.08023047447,-0.894263803959,0.299109607935,0.0360335968435,-0.0123316533864,-0.953458428383,2.21710133553,1.71772170067,0.00599715719,-0.12130164355,-0.159087076783,-0.0016303366283
59,9.87417809428521,5.0,-8,move_backward,1.4542953968,2.25519514084,-0.895818293095,0.299140065908,0.0275585819036,-0.00917848665267,-0.953767061234,2.28293728828,1.71310353279,-0.0341448523104,-0.0976933315396,-0.125414520502,-0.00121184985619
60,9.909732050249143,6.0,-8,move_backward,1.68973910809,2.42973351479,-0.900798201561,0.299152195454,0.0209113247693,-0.00663725286722,-0.953953206539,2.33103632927,1.70935666561,-0.0614229589701,-0.076694175601,-0.0966044738889,-0.000886102556251
61,9.904911242463816,6.0,-8,move_backward,1.92936730385,2.60393071175,-0.907974779606,0.299154400826,0.0158153977245,-0.00463922787458,-0.954062402248,2.36561059952,1.70638263226,-0.0775960832834,-0.0589972995222,-0.0728436410427,-0.00063758372562
62,9.931648501007537,6.0,-8,move_backward,2.16481089592,2.77274632454,-0.916075646877,0.299152165651,0.0120861195028,-0.0031406772323,-0.954123735428,2.38947081566,1.70412921906,-0.0848271995783,-0.0446686446667,-0.0542885884643,-0.000456765905255
63,9.896918114483517,6.0,-8,move_backward,2.40946960449,2.94647288322,-0.92482405901,0.299148440361,0.00924873631448,-0.00197388185188,-0.954159736633,2.40669989586,1.70234787464,-0.0857740715146,-0.0329339690506,-0.0392853505909,-0.000319788319757
64,9.923659137314655,6.0,5,hover,2.646266222,3.11345481873,-0.937793374062,0.297375231981,-0.0895021632314,-0.0314769260585,-0.95003503561,2.33194494247,1.63905334473,-0.309229373932,-0.0233968961984,-2.59778547287,-0.000655201554764
65,9.91891859934399,6.0,5,hover,2.86720108986,3.26832222939,-0.995906889439,0.292851269245,-0.180465131998,-0.0588466376066,-0.937127351761,1.96483027935,1.37392270565,-0.800606429577,-0.0178537573665,-1.27477180958,-0.000748876889702
66,9.926242524500234,6.0,5,hover,3.04597306252,3.39314889908,-1.08652985096,0.290105104446,-0.217742040753,-0.0696945786476,-0.929284751415,1.55045855045,1.08126783371,-0.907091915607,-0.0130672035739,-0.164397463202,-0.000596917816438
67,9.926782857305147,6.0,5,hover,3.1834936142,3.48899149895,-1.16732275486,0.290670454502,-0.208223700523,-0.0661771520972,-0.931544005871,1.24480807781,0.867084860802,-0.689032793045,-0.00898865051568,0.497039467096,-0.000387317268178
68,9.931789605290888,6.0,5,hover,3.29782915115,3.56860780716,-1.22064888477,0.292582333088,-0.177805677056,-0.056305449456,-0.937875568867,1.00481247902,0.699492573738,-0.355137497187,-0.00592873105779,0.727164149284,-0.000222263421165
69,9.87461978170997,6.0,5,hover,3.38712310791,3.63075828552,-1.2413443327,0.294389337301,-0.143559068441,-0.0453743301332,-0.943751573563,0.802861332893,0.558714747429,-0.0771322399378,-0.0039790016599,0.722251713276,-0.000122788129374
70,9.880737727123886,7.0,5,hover,3.4594168663,3.68106150627,-1.23876321316,0.295749694109,-0.110995918512,-0.0350434482098,-0.948147714138,0.619146704674,0.430769622326,0.110713750124,-0.00269896886311,0.621281147003,-6.45819745841e-05
71,9.89514361545267,7.0,5,hover,3.51443123817,3.71933412552,-1.22185564041,0.296614766121,-0.083916656673,-0.0264770668,-0.950934648514,0.464788138866,0.323326945305,0.207945525646,-0.00187786575407,0.498455554247,-3.32010095008e-05
72,9.82074804606098,7.0,5,hover,3.55530357361,3.74776530266,-1.19844293594,0.297127306461,-0.0625450611115,-0.0197263732553,-0.952583014965,0.341756790876,0.237716943026,0.24320551753,-0.00133409455884,0.386027395725,-1.66787758644e-05
73,9.9098959465462,7.0,5,hover,3.58438181877,3.76799082756,-1.17417407036,0.29741281271,-0.0465575903654,-0.0146805522963,-0.953500151634,0.249884366989,0.173800677061,0.243075683713,-0.00097100174753,0.295686125755,-8.3041304606e-06
74,9.914299761733671,7.0,5,hover,3.60606694221,3.78307318687,-1.15019249916,0.297577947378,-0.0340551063418,-0.0107364878058,-0.954029560089,0.178907185793,0.124427385628,0.225232332945,-0.000704902748112,0.221965268254,-3.8700454752e-06
75,9.900842950586714,7.0,5,hover,3.62152123451,3.793820858,-1.12846803665,0.297667682171,-0.0247089657933,-0.00778903160244,-0.954317986965,0.12687189877,0.0882336273789,0.200127989054,-0.000512675265782,0.165054813027,-1.66446614003e-06
76,9.844605458032019,7.0,5,hover,3.63216710091,3.80122423172,-1.10993242264,0.297715067863,-0.017960678786,-0.00566127663478,-0.954469025135,0.0901629477739,0.0627018734813,0.174388408661,-0.00037589983549,0.12280049175,-6.37383720914e-07
77,9.886630209315483,7.0,5,hover,3.6398973465,3.80660033226,-1.0934445858,0.297741293907,-0.0128292432055,-0.00404353160411,-0.954551875591,0.0629410520196,0.0437693744898,0.149267941713,-0.000271898898063,0.0897959023714,-1.55177133365e-07
78,9.92765221178403,7.0,5,hover,3.64527463913,3.81033992767,-1.07939124107,0.297754943371,-0.0090916454792,-0.00286532798782,-0.954594790936,0.0436177328229,0.0303308237344,0.126769006252,-0.000195669897948,0.065110437572,3.30309859464e-08
79,9.897875674323553,7.0,5,hover,3.64889812469,3.81285977364,-1.06780529022,0.2977617383,-0.00645958492532,-0.00203569233418,-0.954616248608,0.030347244814,0.0211020987481,0.107761412859,-0.000140984702739,0.0472737364471,1.0758192559e-07
80,9.91362019452356,8.0,5,hover,3.65147352219,3.814650774,-1.05769002438,0.297765374184,-0.00450731953606,-0.00142036948819,-0.954627394676,0.0207402650267,0.014421319589,0.0910524353385,-9.97747265501e-05,0.0337071344256,1.19587483027e-07
81,9.926477444578818,8.0,5,hover,3.65322804451,3.81587052345,-1.04914522171,0.297767132521,-0.00312086078338,-0.000983405974694,-0.954632997513,0.0140765504912,0.00978747569025,0.0768864303827,-7.0323854743e-05,0.0238309781998,1.20778381074e-07
82,9.93411840497191,8.0,5,hover,3.65438628197,3.81667590141,-1.04212415218,0.2977681458,-0.00216850964352,-0.000683275284246,-0.954635560513,0.00959994737059,0.00667462311685,0.0652810633183,-4.96590218972e-05,0.0168857928365,1.18643050939e-07
83,9.930096618471861,8.0,7,move_left,3.65381407738,3.81924343109,-1.03473961353,0.295754671097,-0.0341511331499,0.104302220047,-0.948938369751,-0.0438391268253,0.0773126557469,0.0679342672229,-2.76524829865,0.0113594951108,0.000235228886595
84,9.911511785904176,8.0,7,move_left,3.64193463326,3.83759140968,-1.02541315556,0.291754931211,-0.0584880337119,0.184372022748,-0.936731100082,-0.208236411214,0.311281442642,0.140972718596,-1.17479383945,0.00946423225105,0.000316150544677
85,9.901333773990228,8.0,7,move_left,3.61001753807,3.88467884064,-1.00303292274,0.290780067444,-0.0624384656549,0.198461055756,-0.933895945549,-0.419749081135,0.615382134914,0.299244940281,0.28850209713,0.00622889166698,0.000231690239161
86,9.919575433210905,8.0,7,move_left,3.5562171936,3.96329021454,-0.966200709343,0.292069524527,-0.0556690581143,0.177508741617,-0.938129544258,-0.634311318398,0.924898326397,0.407366275787,0.56203430891,0.00338835618459,0.000139271214721
87,9.907461473775712,8.0,7,move_left,3.4835395813,4.06912660599,-0.924354493618,0.293427377939,-0.0477875210345,0.152592495084,-0.942513823509,-0.831020891666,1.20905387402,0.425845056772,0.542175769806,0.00184308679309,8.43150119181e-05
88,9.93684848944316,8.0,7,move_left,3.38934993744,4.20607328415,-0.882829725742,0.294558852911,-0.0401087328792,0.12816222012,-0.946150541306,-1.01154124737,1.46998858452,0.380845487118,0.493194758892,0.00112335372251,5.08913690282e-05
89,9.91990388276725,8.0,5,hover,3.28256607056,4.36119794846,-0.851933479309,0.297181814909,-0.00740259280428,0.0232021454722,-0.954510331154,-1.12745666504,1.63731825352,0.148914054036,2.77350211143,0.000521119975019,2.70317123068e-05
90,9.925138549056541,9.0,7,move_left,3.16666483879,4.5294752121,-0.848091363907,0.296912252903,-0.0146542750299,0.0466049537063,-0.953654229641,-1.15441286564,1.67574596405,-0.0599661245942,-0.998211681843,0.000674239592627,2.28992175835e-05
91,9.91183970167383,9.0,7,move_left,3.04560232162,4.70518350601,-0.851220428944,0.29632166028,-0.0237345658243,0.0758870542049,-0.951772749424,-1.22257292271,1.77420496941,0.0281055551022,-0.153781712055,0.000625186250545,1.84945911315e-05
92,9.929414884046855,9.0,7,move_left,2.92063760757,4.88651371002,-0.843733787537,0.296312481165,-0.0238078944385,0.0762209221721,-0.951747059822,-1.3035107851,1.89130854607,0.106775283813,0.123842857778,0.000513745937496,1.25596525322e-05
93,9.922626158916113,9.0,5,hover,2.78459715843,5.08388471603,-0.837249398232,0.297116100788,0.00945467036217,-0.0305558480322,-0.95430546999,-1.34090602398,1.94526898861,-0.106905125082,2.7759873867,0.000297776045045,2.8793981528e-06
94,9.911933395879071,9.0,5,hover,2.65781235695,5.26780176163,-0.873675704002,0.294037312269,0.043713670224,-0.140544250607,-0.944393277168,-1.18762135506,1.72270536423,-0.614879131317,1.70352721214,0.00025762245059,-3.13076270686e-06
95,9.914604425554849,9.0,5,hover,2.54960203171,5.42476129532,-0.950690865517,0.291710615158,0.0572366677225,-0.183937981725,-0.936907529831,-0.93808054924,1.36064863205,-0.816968202591,0.263018101454,0.000210744226933,-3.7662844079e-06
96,9.934471348683198,9.0,5,hover,2.46448731422,5.5482134819,-1.02804744244,0.292004555464,0.0557366870344,-0.179088592529,-0.937845468521,-0.740342795849,1.07380235195,-0.66281491518,-0.380047470331,0.000168555532582,-2.37061362895e-06
97,9.938473130866035,9.0,5,hover,2.39890575409,5.64333295822,-1.08112514019,0.293344855309,0.0482011549175,-0.154862210155,-0.942148149014,-0.589174449444,0.854527890682,-0.406615108252,-0.612221419811,0.00012674179743,-1.01529815311e-06
98,9.931013581346011,9.0,5,hover,2.34574556351,5.72043561935,-1.1101193428,0.294752091169,0.0386895425618,-0.124295383692,-0.946665227413,-0.456470251083,0.662045419216,-0.17299720645,-0.631820201874,8.82184540387e-05,-1.40869758525e-07
99,9.924668846749043,9.0,5,hover,2.30615282059,5.77785968781,-1.1190007925,0.295768499374,0.0299521107227,-0.0962210521102,-0.949929177761,-0.34660795331,0.502699196339,-0.0188351925462,-0.55548363924,5.90654308326e-05,2.33538401062e-07
100,9.935977523671449,10.0,5,hover,2.27569484711,5.8220334053,-1.11586427689,0.296439290047,0.0223643071949,-0.0718429014087,-0.952083110809,-0.254179030657,0.368642002344,0.0701688528061,-0.448493689299,3.82405851269e-05,3.60796406085e-07
101,9.931225212213054,10.0,5,hover,2.25414323807,5.85328912735,-1.10668838024,0.296822071075,0.0165283698589,-0.0530942603946,-0.953312456608,-0.184315785766,0.267315298319,0.109149940312,-0.34860265255,2.47785192187e-05,3.51047731328e-07
102,9.884696328033126,10.0,5,hover,2.23824000359,5.8763551712,-1.09480106831,0.297042489052,0.0119322836399,-0.0383294597268,-0.954020023346,-0.130271196365,0.188932493329,0.120394818485,-0.261550575495,1.60789895745e-05,3.10436092832e-07
103,9.913573331253383,10.0,5,hover,2.22706818581,5.89255571365,-1.08263885975,0.297159820795,0.00851453561336,-0.0273503568023,-0.954398036003,-0.0909272283316,0.131871119142,0.116400822997,-0.192572712898,1.0123996617e-05,2.4817094868e-07
104,9.929673461947296,10.0,5,hover,2.21949839592,5.90353298187,-1.07159650326,0.297219574451,0.00607737200335,-0.0195214729756,-0.954590260983,-0.063512891531,0.0921118408442,0.106059521437,-0.141154244542,6.58473800286e-06,1.74085229787e-07
105,9.91713620296263,10.0,5,hover,2.21410107613,5.91136074066,-1.06142413616,0.297251284122,0.00425479887053,-0.0136669417843,-0.954692006111,-0.0435000061989,0.0630871430039,0.0932968705893,-0.101322107017,4.35372157881e-06,1.16497837155e-07
106,9.900726095043858,10.0,5,hover,2.21050834656,5.91657304764,-1.05280327797,0.297266840935,0.00298515288159,-0.00958859547973,-0.95474165678,-0.0298890788108,0.0433473438025,0.080961920321,-0.0727206170559,2.82386599793e-06,1.10717820689e-07
107,9.87557303132689,10.0,5,hover,2.20798778534,5.92022848129,-1.04515206814,0.297274768353,0.00205482286401,-0.00660023745149,-0.954766988754,-0.0201462320983,0.0292174443603,0.069274559617,-0.0511867031455,1.87805176211e-06,1.12461741253e-07
108,9.935530330307566,10.0,5,hover,2.20629501343,5.92268323898,-1.03862214088,0.297278672457,0.00140278844628,-0.00450582476333,-0.954779088497,-0.0134739186615,0.019540740177,0.0590088516474,-0.0357021726668,1.27712416997e-06,1.15415311086e-07
109,9.932706880872992,10.0,5,hover,2.20519351959,5.92427921295,-1.0332159996,0.297280430794,0.000960952835158,-0.00308660487644,-0.954784750938,-0.00905128475279,0.0131267178804,0.0504314117134,-0.0249552968889,7.26392954675e-07,1.1607644268e-07
110,9.93305972429113,11.0,5,hover,2.20443916321,5.92537403107,-1.02846634388,0.297281503677,0.000645617255941,-0.00207373220474,-0.954787492752,-0.00596132222563,0.00864545162767,0.0429089963436,-0.0171095859259,4.25940726245e-07,1.14236684112e-07
111,9.934188991707899,11.0,5,hover,2.20395493507,5.9260764122,-1.02453303337,0.297281652689,0.000435489608208,-0.00139879947528,-0.95478874445,-0.0039445804432,0.00572064425796,0.0367290452123,-0.0117660583928,2.47877096626e-07,1.17416469436e-07
112,9.886373868299662,11.0,5,hover,2.20362854004,5.9265499115,-1.02106869221,0.29728192091,0.00028796234983,-0.000924939813558,-0.954789280891,-0.00255694217049,0.00370820169337,0.031351197511,-0.0079344920814,2.47767047767e-07,1.19787387121e-07
113,9.92666538864788,11.0,5,hover,2.2034175396,5.92685556412,-1.01810824871,0.297282040119,0.000188860329217,-0.000606613466516,-0.95478951931,-0.00164341961499,0.00238335668109,0.0268224291503,-0.00530672399327,2.03216501404e-07,1.17844123793e-07
114,9.910551585951382,11.0,5,hover,2.20328569412,5.92704725266,-1.01564216614,0.297282099724,0.00012441178842,-0.000399599492084,-0.954789638519,-0.00106099876575,0.00153870647773,0.0231093540788,-0.00356310489587,5.86174522255e-08,1.16675884954e-07
115,9.865909566698265,11.0,6,yaw_cw,2.20319890976,5.92717266083,-1.01345479488,0.304594367743,7.78911853558e-05,-0.000258446962107,-0.952482163906,-0.000669876695611,0.000971058092546,0.0198723915964,-0.00234449794516,2.46992149187e-05,0.316574186087
116,9.931201697226852,11.0,6,yaw_cw,2.2031443119,5.9272518158,-1.01157152653,0.326154232025,4.54845467175e-05,-0.00016643993149,-0.945316553116,-0.000419606920332,0.000605921261013,0.0171350073069,-0.00152727088425,8.90231822268e-05,0.558238625526
117,9.930143638089781,11.0,6,yaw_cw,2.2031109333,5.92730045319,-1.00998985767,0.356039166451,2.54995338764e-05,-0.000107770574687,-0.934471011162,-0.000264770147623,0.000378501426894,0.0148778539151,-0.000994301168248,0.000127583087306,0.716080546379
118,9.90364831137798,11.0,6,yaw_cw,2.20308995247,5.9273314476,-1.0085760355,0.392663240433,1.32661643875e-05,-6.81556048221e-05,-0.919682323933,-0.000163753211382,0.000229531840887,0.0128968711942,-0.000628461188171,0.000136085553095,0.825602412224
119,9.931107638395606,11.0,6,yaw_cw,2.20307683945,5.92734718323,-1.00738239288,0.431611478329,6.62029151499e-06,-4.3165680836e-05,-0.902059614658,-0.000102120618976,0.000138788906042,0.0112556843087,-0.000395150156692,0.00012397498358,0.897135972977
120,9.872063191688673,12.0,6,yaw_cw,2.20306873322,5.92736339569,-1.00631034374,0.47360765934,2.99884186461e-06,-2.65879371e-05,-0.880735993385,-6.23880769126e-05,8.0855221313e-05,0.00980853196234,-0.000239790795604,0.000101739198726,0.946771085262
121,9.884486675527652,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00537467003,0.516340076923,1.23006816466e-06,-1.6122319721e-05,-0.856383681297,-3.78503464162e-05,4.58053800685e-05,0.00857023987919,-0.000142322169268,7.75350854383e-05,0.979988634586
122,9.920865895888129,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.0045787096,0.557734131813,4.56974618146e-07,-9.75935199676e-06,-0.830019652843,-2.31314770645e-05,2.54710976151e-05,0.00753580126911,-8.39571584947e-05,5.62777458981e-05,1.00168466568
123,9.925396904276793,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00385808945,0.599718332291,1.46364527609e-07,-5.71031205254e-06,-0.800211191177,-1.38035093187e-05,1.32126351673e-05,0.00661609740928,-4.74625267088e-05,3.8751422835e-05,1.01673901081
124,9.90222205433787,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00322473049,0.640598356724,5.71026852469e-08,-3.26938970829e-06,-0.767876207829,-8.14832037577e-06,6.30693921266e-06,0.00582259288058,-2.64000409516e-05,2.55901013588e-05,1.02681362629
125,9.863728614263037,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00268232822,0.678910732269,5.13669320412e-08,-1.85588976365e-06,-0.734220862389,-4.82665791424e-06,2.64521759163e-06,0.00515474472195,-1.4409835785e-05,1.6275622329e-05,1.03339374065
126,9.917816252311388,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00218772888,0.716732382774,6.81320173612e-08,-1.00550460047e-06,-0.697348415852,-2.77024605566e-06,6.89348723881e-07,0.00455657066777,-7.77784316597e-06,9.87523981166e-06,1.03795957565
127,9.90264287434424,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00175023079,0.752680540085,8.41930116735e-08,-5.24693575699e-07,-0.65838599205,-1.55898931098e-06,-2.30620855746e-07,0.00403596507385,-4.07259085478e-06,5.93585809838e-06,1.04101514816
128,9.895867347420277,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00137281418,0.785625696182,8.96231711067e-08,-2.62359122871e-07,-0.618702232838,-8.70936560204e-07,-5.8492048538e-07,0.00359416147694,-2.1626274247e-06,3.30084617417e-06,1.04301083088
129,9.890570211120307,12.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00102686882,0.817431330681,8.88332607474e-08,-1.19642976415e-07,-0.576026022434,-4.63163928544e-07,-6.66825826556e-07,0.0031950303819,-1.23999279822e-06,1.82227938694e-06,1.04439556599
130,9.927793202534552,13.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00071930885,0.846952438354,8.05343063348e-08,-4.70459085022e-08,-0.53166872263,-2.3368085067e-07,-6.15014585037e-07,0.00284522189759,-5.5006501043e-07,7.51688219225e-07,1.04532217979
131,9.926172050644894,13.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00045275688,0.873324811459,7.10486958155e-08,-1.32986714974e-08,-0.487138360739,-1.08496124085e-07,-5.16566160513e-07,0.00254649133421,-3.39532277849e-07,4.10751397339e-07,1.04592752457
132,9.893089727169588,13.0,6,yaw_cw,2.20306134224,5.92736387253,-1.00020718575,0.898060381413,5.77097907239e-08,1.05459396771e-09,-0.439872145653,-3.81306897168e-08,-4.06150633125e-07,0.00227483105846,-3.85419440363e-07,1.27036386743e-07,1.04634773731
133,9.909076519269796,13.0,6,yaw_cw,2.20306134224,5.92736387253,-0.999987661839,0.920247197151,4.70885055393e-08,8.3624538405e-09,-0.391337752342,-5.43876943482e-09,-3.07746120143e-07,0.0020350960549,-2.48174046646e-07,-1.01225680282e-07,1.04662895203
134,9.935553865796836,13.0,6,yaw_cw,2.20306134224,5.92736387253,-0.999796628952,0.939279437065,3.70052184451e-08,7.02043534417e-09,-0.343153238297,1.02363815202e-08,-2.28319038342e-07,0.00182854337618,9.09152788608e-08,1.01032632926e-07,1.04681241512
135,9.918730948501539,13.0,6,yaw_cw,2.20306134224,5.92736387253,-0.99961990118,0.956253528595,2.90371477973e-08,7.0300401056e-09,-0.292539209127,1.81577561875e-08,-1.6121825297e-07,0.00163979141507,-1.20160649431e-07,-4.25212398625e-09,1.04694008827
136,9.900889693576218,13.0,6,yaw_cw,2.20306134224,5.92736387253,-0.999465763569,0.970123946667,2.35540227322e-08,6.77138789484e-09,-0.242609933019,1.90307734016e-08,-1.08076825711e-07,0.00147682602983,-1.19206468696e-07,-1.59228186192e-08,1.04702317715
137,9.930096618471861,13.0,6,yaw_cw,2.20306134224,5.92736387253,-0.999322891235,0.981690227985,1.77700325565e-08,5.8845159856e-09,-0.190484419465,1.56698014564e-08,-6.45977067393e-08,0.00132722419221,-1.17055286353e-07,-2.77942877602e-08,1.04708087444
138,9.916550028371477,13.0,6,yaw_cw,2.20306134224,5.92736387253,-0.999194502831,0.990458190441,1.19582228564e-08,4.36705338558e-09,-0.137813553214,1.04051203209e-08,-3.32029728156e-08,0.00119400362018,-1.1373934683e-07,-3.93933738962e-08,1.04711949825
139,9.924527944725758,13.0,5,hover,2.20306134224,5.92736387253,-0.99908208847,0.995577037334,6.3608576184e-09,2.40674435936e-09,-0.0939494296908,5.84494985745e-09,-1.44268028635e-08,0.0010783134494,-1.10117049701e-07,-4.87454840936e-08,0.73057025671
140,9.935883374354772,14.0,5,hover,2.20306134224,5.92736387253,-0.998977661133,0.99799066782,6.76676326083e-10,7.31925492437e-11,-0.0633607432246,3.79546039042e-09,-6.87361811913e-09,0.000971551577095,-1.07147911876e-07,-5.50533485466e-08,0.488923251629
141,9.900328806830117,14.0,5,hover,2.20306134224,5.92736387253,-0.998886048794,0.999060034752,-1.86452453477e-09,-2.56503662754e-09,-0.0433478504419,5.91157167662e-09,-8.75550565382e-09,0.000878631253727,-2.52252938537e-08,-5.70452272086e-08,0.331092536449
142,9.92002119145152,14.0,5,hover,2.20306134224,5.92736387253,-0.998800933361,0.999566257,-1.75906478272e-09,-9.33029653538e-10,-0.0294508058578,1.05655448834e-08,-1.30475861226e-08,0.000792733335402,1.40452360853e-08,6.52514771105e-08,0.221578717232
143,9.936471836858464,14.0,5,hover,2.20306134224,5.92736387253,-0.998726189137,0.999792516232,-1.00833352779e-09,2.29842966881e-09,-0.0203707665205,9.36260313722e-09,-1.57453197147e-08,0.000717860355508,1.29366037882e-08,6.54834835245e-08,0.150050222874
